## [iView]
Converted from: NA
Date: NA
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	60
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	13712                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
Subject: NA
## Description:	description info                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	800	600
## Calibration Point 0:	Position(400;300)
## Calibration Point 1:	Position(200;30)
## Calibration Point 2:	Position(760;150)
## Calibration Point 3:	Position(600;570)
## Calibration Point 4:	Position(40;450)
## [Geometry]
## Stimulus Dimension [mm]:	321	240
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1023401-1517//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
2133415007	SMP	1	1407.52	495.80	1172.72	481.81	21.54	21.54	4.73	22.74	22.74	5.01	1401.10	498.96	1407.36	499.09	1169.06	485.43	1175.43	485.46	280.49	394.74	237.33	378.81	0	1	1	2	-1	-1	-14.00	60.05	726.96	39.21	62.76	722.08	-0.14	0.07	-0.99	-0.07	0.08	-0.99	0		
2133431669	SMP	1	1409.13	495.06	1173.87	480.80	21.32	21.32	4.72	22.74	22.74	5.00	1402.05	498.61	1408.22	498.68	1170.13	485.10	1176.43	485.33	217.32	343.68	236.90	317.48	0	1	1	2	-1	-1	-14.23	60.24	728.15	39.04	62.92	723.33	-0.17	0.09	-0.98	-0.08	0.12	-0.99	0		
2133448329	SMP	1	1409.26	494.94	1174.19	480.67	21.54	21.54	4.72	22.89	22.89	5.00	1402.12	498.44	1408.30	498.47	1170.18	485.01	1176.47	485.24	213.08	344.39	223.75	308.05	0	1	1	2	-1	-1	-14.26	60.34	728.89	39.07	63.00	724.02	-0.17	0.08	-0.98	-0.09	0.12	-0.99	0		
2133464988	SMP	1	1409.52	494.88	1174.04	480.57	21.34	21.34	4.71	22.79	22.79	5.00	1402.03	498.29	1408.24	498.31	1170.00	484.84	1176.36	484.99	191.51	346.94	218.98	315.19	0	1	1	2	-1	-1	-14.26	60.43	729.46	39.09	63.03	723.83	-0.19	0.08	-0.98	-0.09	0.12	-0.99	0		
2133481639	SMP	1	1409.39	494.87	1173.76	480.21	21.09	21.09	4.70	22.96	22.96	5.00	1401.96	498.26	1408.17	498.22	1169.90	484.74	1176.25	484.81	189.71	349.29	225.78	303.01	0	1	1	2	-1	-1	-14.25	60.50	730.18	39.13	63.09	724.11	-0.19	0.08	-0.98	-0.08	0.13	-0.99	0		
2133498313	SMP	1	1409.40	494.64	1173.60	480.42	21.33	21.33	4.70	22.81	22.81	4.99	1401.97	498.26	1408.24	498.24	1169.76	484.78	1176.22	484.89	190.26	337.36	228.54	306.64	0	1	1	2	-1	-1	-14.26	60.49	730.11	39.10	63.00	723.27	-0.18	0.09	-0.98	-0.08	0.12	-0.99	0		
2133514954	SMP	1	1409.46	494.92	1173.79	480.33	21.35	21.35	4.70	22.83	22.83	4.99	1402.03	498.31	1408.24	498.31	1169.74	484.86	1176.21	485.04	187.37	343.55	223.80	300.14	0	1	1	2	-1	-1	-14.28	60.54	730.84	39.08	62.93	722.79	-0.19	0.08	-0.98	-0.09	0.13	-0.99	0		
2133531627	SMP	1	1409.66	495.08	1173.84	480.53	21.33	21.33	4.70	22.87	22.87	4.99	1402.17	498.50	1408.36	498.42	1169.76	485.04	1176.25	485.25	183.75	343.31	222.10	298.72	0	1	1	2	-1	-1	-14.33	60.56	731.57	39.04	62.84	722.19	-0.19	0.08	-0.98	-0.09	0.13	-0.99	0		
2133548274	SMP	1	1409.53	494.97	1173.86	480.50	21.25	21.25	4.69	22.56	22.56	4.97	1402.25	498.62	1408.50	498.60	1169.80	485.13	1176.32	485.30	191.34	336.02	222.77	294.52	0	1	1	2	-1	-1	-14.35	60.53	731.65	38.99	62.76	721.55	-0.18	0.09	-0.98	-0.09	0.13	-0.99	0		
2133564950	SMP	1	1409.70	495.07	1174.09	480.59	21.02	21.02	4.68	22.84	22.84	4.97	1402.31	498.69	1408.55	498.74	1169.88	485.18	1176.37	485.35	187.80	333.60	218.21	294.03	0	1	1	2	-1	-1	-14.37	60.54	732.00	38.96	62.72	721.23	-0.18	0.09	-0.98	-0.10	0.13	-0.99	0		
2133581604	SMP	1	1409.65	495.04	1174.07	480.62	21.21	21.21	4.68	22.57	22.57	4.96	1402.33	498.71	1408.54	498.75	1169.86	485.22	1176.38	485.37	189.34	330.35	217.11	293.13	0	1	1	2	-1	-1	-14.38	60.57	732.48	38.94	62.68	720.75	-0.18	0.09	-0.98	-0.10	0.13	-0.99	0		
2133598273	SMP	1	1409.79	495.05	1173.78	480.68	21.37	21.37	4.69	22.92	22.92	4.96	1402.31	498.66	1408.50	498.67	1169.78	485.17	1176.30	485.29	184.98	329.68	219.93	295.53	0	1	1	2	-1	-1	-14.39	60.64	733.09	38.94	62.66	720.37	-0.19	0.09	-0.98	-0.09	0.13	-0.99	0		
2133614921	SMP	1	1409.59	494.95	1174.00	480.54	21.09	21.09	4.68	22.48	22.48	4.95	1402.20	498.45	1408.37	498.38	1169.72	485.01	1176.18	485.21	184.66	332.92	212.28	294.48	0	1	1	2	-1	-1	-14.37	60.75	733.70	38.96	62.70	720.55	-0.19	0.08	-0.98	-0.10	0.13	-0.99	0		
2133631598	SMP	1	1409.62	494.86	1173.59	480.30	21.09	21.09	4.68	22.55	22.55	4.94	1402.12	498.33	1408.34	498.27	1169.62	484.85	1176.02	485.04	181.75	333.28	218.33	292.30	0	1	1	2	-1	-1	-14.36	60.79	733.85	39.02	62.77	720.96	-0.19	0.08	-0.98	-0.09	0.13	-0.99	0		
2133648239	SMP	1	1409.42	494.66	1173.38	480.28	20.83	20.83	4.66	22.79	22.79	4.94	1402.02	498.28	1408.27	498.21	1169.57	484.80	1175.88	484.95	183.29	329.37	222.40	291.66	0	1	1	2	-1	-1	-14.34	60.80	733.82	39.09	62.87	721.90	-0.18	0.09	-0.98	-0.08	0.13	-0.99	0		
2133664915	SMP	1	1409.61	494.92	1173.59	480.34	21.31	21.31	4.67	22.69	22.69	4.94	1402.07	498.30	1408.28	498.28	1169.57	484.89	1175.89	485.05	180.23	332.71	217.72	291.28	0	1	1	2	-1	-1	-14.36	60.82	734.19	39.09	62.85	721.86	-0.19	0.08	-0.98	-0.09	0.13	-0.99	0		
2133681563	SMP	1	1407.90	493.14	1172.01	478.88	20.78	20.78	4.66	22.51	22.51	4.93	1401.22	497.62	1407.44	497.72	1169.02	484.16	1175.34	484.29	243.73	242.65	318.38	230.56	0	1	1	2	-1	-1	-14.16	60.97	734.24	39.24	63.06	722.31	-0.15	0.13	-0.98	-0.04	0.16	-0.99	0		
2133698233	SMP	1	1405.67	491.69	1170.43	477.43	21.00	21.00	4.65	22.50	22.50	4.93	1399.88	496.76	1406.12	496.91	1168.20	483.31	1174.30	483.33	336.90	194.89	381.72	169.11	0	1	1	2	-1	-1	-13.85	61.14	734.00	39.64	63.56	725.74	-0.11	0.16	-0.98	-0.01	0.19	-0.98	0		
2133714876	SMP	1	1405.51	491.28	1170.27	477.54	20.89	20.89	4.65	22.15	22.15	4.91	1399.58	496.61	1405.77	496.79	1167.83	483.24	1174.23	483.33	327.70	173.27	378.02	182.58	0	1	1	2	-1	-1	-13.77	61.18	734.10	39.53	63.33	722.94	-0.12	0.18	-0.98	-0.02	0.18	-0.98	0		
2133731556	SMP	1	1405.30	491.14	1170.27	477.36	21.00	21.00	4.64	22.18	22.18	4.90	1399.67	496.84	1405.84	497.06	1167.73	483.48	1174.18	483.55	338.71	138.73	376.61	160.05	0	1	1	2	-1	-1	-13.80	61.14	734.32	39.52	63.22	722.36	-0.10	0.19	-0.98	-0.02	0.20	-0.98	0		
2133748198	SMP	1	1405.17	491.29	1169.94	477.41	20.74	20.74	4.63	22.09	22.09	4.88	1399.59	496.83	1405.71	497.05	1167.60	483.49	1174.00	483.55	342.46	146.47	381.25	158.38	0	1	1	2	-1	-1	-13.78	61.19	734.88	39.58	63.26	722.75	-0.10	0.19	-0.98	-0.01	0.20	-0.98	0		
2133764874	SMP	1	1405.16	491.31	1170.10	477.19	21.15	21.15	4.64	21.95	21.95	4.87	1399.54	496.74	1405.70	496.93	1167.45	483.33	1173.72	483.36	343.71	153.69	369.42	153.78	0	1	1	2	-1	-1	-13.78	61.24	735.19	39.73	63.46	724.58	-0.10	0.18	-0.98	-0.03	0.20	-0.98	0		
2133781521	SMP	1	1405.12	491.02	1169.76	476.91	20.80	20.80	4.63	22.04	22.04	4.86	1399.46	496.62	1405.65	496.73	1167.37	483.19	1173.55	483.28	343.85	146.76	377.13	143.54	0	1	1	2	-1	-1	-13.77	61.29	735.27	39.87	63.66	726.63	-0.10	0.19	-0.98	-0.02	0.21	-0.98	0		
2133798194	SMP	1	1404.88	491.15	1169.60	477.10	20.84	20.84	4.63	22.29	22.29	4.87	1399.39	496.56	1405.58	496.65	1167.29	483.20	1173.44	483.31	348.48	156.03	378.51	145.83	0	1	1	2	-1	-1	-13.75	61.31	735.31	39.99	63.82	728.51	-0.10	0.18	-0.98	-0.02	0.20	-0.98	0		
2133814845	SMP	1	1404.95	491.06	1169.89	476.99	20.91	20.91	4.63	21.86	21.86	4.85	1399.40	496.54	1405.59	496.71	1167.29	483.18	1173.44	483.33	349.13	151.75	370.15	139.98	0	1	1	2	-1	-1	-13.76	61.31	735.46	40.07	63.94	729.83	-0.10	0.18	-0.98	-0.03	0.21	-0.98	0		
2133831516	SMP	1	1405.14	491.14	1169.57	476.96	21.04	21.04	4.63	21.91	21.91	4.85	1399.46	496.55	1405.66	496.70	1167.32	483.19	1173.50	483.29	347.04	154.10	380.04	136.55	0	1	1	2	-1	-1	-13.77	61.32	735.54	40.09	64.00	730.49	-0.10	0.18	-0.98	-0.01	0.21	-0.98	0		
2133848222	SMP	1	1405.25	491.15	1169.84	477.10	20.91	20.91	4.63	21.78	21.78	4.84	1399.54	496.55	1405.76	496.74	1167.35	483.18	1173.51	483.35	346.32	154.34	373.92	138.62	0	1	1	2	-1	-1	-13.79	61.31	735.43	40.15	64.10	731.70	-0.11	0.18	-0.98	-0.02	0.21	-0.98	0		
2133864840	SMP	1	1404.96	491.07	1169.73	477.17	20.80	20.80	4.63	21.67	21.67	4.83	1399.57	496.61	1405.80	496.79	1167.36	483.26	1173.53	483.36	353.33	151.13	377.23	138.69	0	1	1	2	-1	-1	-13.80	61.27	735.22	40.19	64.15	732.44	-0.09	0.19	-0.98	-0.02	0.20	-0.98	0		
2133881481	SMP	1	1405.28	491.39	1169.47	477.37	21.09	21.09	4.63	21.52	21.52	4.82	1399.57	496.74	1405.82	496.92	1167.35	483.40	1173.46	483.52	348.45	154.08	382.98	137.98	0	1	1	2	-1	-1	-13.79	61.22	734.91	40.28	64.25	733.95	-0.10	0.18	-0.98	-0.01	0.20	-0.98	0		
2133898161	SMP	1	1405.10	491.19	1169.67	477.44	20.56	20.56	4.62	21.96	21.96	4.83	1399.51	496.78	1405.77	496.97	1167.35	483.57	1173.45	483.57	351.87	149.16	379.33	136.01	0	1	1	2	-1	-1	-13.78	61.18	734.61	40.34	64.31	734.97	-0.10	0.19	-0.98	-0.02	0.21	-0.98	0		
2133914797	SMP	1	1405.16	491.13	1169.44	477.40	20.80	20.80	4.61	21.52	21.52	4.82	1399.54	496.73	1405.84	496.88	1167.32	483.40	1173.44	483.48	352.21	150.30	386.31	136.42	0	1	1	2	-1	-1	-13.78	61.16	734.15	40.38	64.40	735.56	-0.10	0.19	-0.98	-0.01	0.20	-0.98	0		
2133931477	SMP	1	1405.22	491.03	1169.73	477.23	20.91	20.91	4.61	21.74	21.74	4.82	1399.61	496.61	1405.92	496.77	1167.38	483.22	1173.51	483.36	352.95	150.60	380.19	135.23	0	1	1	2	-1	-1	-13.78	61.14	733.51	40.39	64.47	736.04	-0.10	0.19	-0.98	-0.02	0.20	-0.98	0		
2133948119	SMP	1	1405.08	491.29	1169.76	476.92	20.76	20.76	4.61	21.61	21.61	4.81	1399.59	496.56	1405.92	496.77	1167.40	483.14	1173.58	483.26	356.34	156.50	382.56	131.37	0	1	1	2	-1	-1	-13.77	61.08	732.81	40.38	64.50	736.13	-0.09	0.17	-0.98	-0.02	0.21	-0.98	0		
2133964797	SMP	1	1405.14	491.12	1169.90	477.05	20.69	20.69	4.60	21.57	21.57	4.81	1399.66	496.64	1405.92	496.74	1167.42	483.16	1173.62	483.28	357.67	154.33	379.66	132.49	0	1	1	2	-1	-1	-13.77	61.07	732.70	40.36	64.47	735.86	-0.09	0.18	-0.98	-0.02	0.21	-0.98	0		
2133981440	SMP	1	1405.18	491.16	1169.69	477.06	20.90	20.90	4.60	21.64	21.64	4.81	1399.74	496.68	1405.94	496.82	1167.51	483.17	1173.64	483.30	358.58	153.42	386.38	131.18	0	1	1	2	-1	-1	-13.79	61.06	732.79	40.39	64.54	736.72	-0.09	0.18	-0.98	-0.01	0.21	-0.98	0		
2133998117	SMP	1	1405.32	491.29	1169.66	477.08	20.87	20.87	4.60	21.34	21.34	4.79	1399.76	496.79	1406.02	496.95	1167.47	483.27	1173.70	483.33	357.63	154.11	389.67	130.18	0	1	1	2	-1	-1	-13.79	61.00	732.42	40.38	64.51	736.50	-0.10	0.18	-0.98	-0.01	0.21	-0.98	0		
2134014759	SMP	1	1405.35	491.24	1170.08	477.56	20.66	20.66	4.59	21.69	21.69	4.80	1399.94	496.89	1406.07	497.02	1167.55	483.38	1173.86	483.41	360.32	151.05	380.93	139.10	0	1	1	2	-1	-1	-13.83	61.03	732.98	40.32	64.44	735.93	-0.09	0.19	-0.98	-0.02	0.19	-0.98	0		
2134031436	SMP	1	1405.34	491.50	1170.10	477.26	20.85	20.85	4.59	21.30	21.30	4.78	1399.99	496.96	1406.10	497.03	1167.67	483.38	1174.05	483.39	362.55	154.57	385.76	133.60	0	1	1	2	-1	-1	-13.85	61.07	733.60	40.21	64.32	734.59	-0.09	0.18	-0.98	-0.02	0.20	-0.98	0		
2134048080	SMP	1	1405.41	491.47	1169.92	477.25	20.54	20.54	4.58	21.49	21.49	4.78	1400.08	496.91	1406.14	496.96	1167.71	483.32	1174.09	483.39	362.50	156.55	392.28	134.58	0	1	1	2	-1	-1	-13.89	61.17	734.67	40.13	64.22	733.35	-0.09	0.18	-0.98	-0.01	0.20	-0.98	0		
2134064756	SMP	1	1405.57	490.97	1169.84	477.33	20.27	20.27	4.57	21.44	21.44	4.77	1400.12	496.81	1406.15	496.81	1167.73	483.27	1174.14	483.34	362.11	146.22	396.66	139.84	0	1	1	2	-1	-1	-13.92	61.32	736.09	40.04	64.09	731.72	-0.10	0.20	-0.98	0.00	0.20	-0.98	0		
2134081403	SMP	1	1405.60	491.22	1170.06	476.83	20.61	20.61	4.57	21.78	21.78	4.77	1400.05	496.66	1406.17	496.78	1167.75	483.15	1174.16	483.26	361.05	154.73	394.40	129.98	0	1	1	2	-1	-1	-13.91	61.34	736.06	39.96	64.00	730.38	-0.10	0.18	-0.98	-0.01	0.22	-0.98	0		
2134098080	SMP	1	1405.43	490.94	1169.75	477.26	20.82	20.82	4.57	21.86	21.86	4.78	1400.00	496.63	1406.14	496.70	1167.64	483.17	1174.02	483.25	362.60	149.00	399.38	143.95	0	1	1	2	-1	-1	-13.91	61.38	736.37	39.95	63.93	729.63	-0.09	0.19	-0.98	0.00	0.19	-0.98	0		
2134114721	SMP	1	1405.46	491.00	1170.13	476.95	20.96	20.96	4.59	21.74	21.74	4.78	1399.96	496.68	1406.06	496.83	1167.57	483.19	1173.89	483.28	361.79	145.60	384.84	132.38	0	1	1	2	-1	-1	-13.91	61.43	737.27	39.96	63.91	729.48	-0.10	0.19	-0.98	-0.02	0.21	-0.98	0		
2134131397	SMP	1	1405.48	491.05	1170.11	477.22	20.79	20.79	4.59	21.81	21.81	4.78	1399.96	496.75	1406.02	496.88	1167.53	483.22	1173.77	483.37	359.92	141.86	378.77	141.09	0	1	1	2	-1	-1	-13.93	61.51	738.31	40.00	63.93	729.82	-0.10	0.19	-0.98	-0.03	0.20	-0.98	0		
2134148039	SMP	1	1405.38	491.12	1169.84	477.67	20.86	20.86	4.60	21.70	21.70	4.78	1399.93	496.84	1406.04	496.92	1167.48	483.33	1173.85	483.41	360.19	139.41	389.75	163.13	0	1	1	2	-1	-1	-13.93	61.51	738.57	39.91	63.78	728.27	-0.10	0.19	-0.98	-0.01	0.18	-0.98	0		
2134164715	SMP	1	1405.41	491.37	1170.10	477.13	20.70	20.70	4.60	21.70	21.70	4.78	1400.03	496.86	1406.11	496.91	1167.61	483.26	1173.94	483.36	360.28	146.07	383.94	141.94	0	1	1	2	-1	-1	-13.97	61.58	739.41	39.87	63.76	727.97	-0.09	0.18	-0.98	-0.02	0.20	-0.98	0		
2134181363	SMP	1	1405.61	491.38	1169.98	476.92	20.98	20.98	4.61	21.83	21.83	4.78	1400.09	496.82	1406.18	496.88	1167.67	483.20	1174.11	483.28	358.65	146.65	393.61	138.22	0	1	1	2	-1	-1	-13.99	61.63	739.89	39.76	63.65	726.51	-0.10	0.18	-0.98	-0.01	0.21	-0.98	0		
2134198038	SMP	1	1405.44	491.18	1170.19	477.05	20.93	20.93	4.62	21.96	21.96	4.78	1400.11	496.79	1406.25	496.80	1167.75	483.19	1174.19	483.23	361.05	142.47	388.75	142.63	0	1	1	2	-1	-1	-14.00	61.65	739.97	39.70	63.58	725.66	-0.09	0.19	-0.98	-0.02	0.20	-0.98	0		
2134214682	SMP	1	1405.61	491.18	1170.23	477.33	21.10	21.10	4.64	22.01	22.01	4.79	1400.11	496.72	1406.25	496.80	1167.75	483.19	1174.25	483.23	358.49	142.07	386.62	159.15	0	1	1	2	-1	-1	-14.01	61.67	740.16	39.62	63.48	724.43	-0.10	0.18	-0.98	-0.02	0.19	-0.98	0		
2134231362	SMP	1	1405.50	491.11	1170.18	476.73	21.18	21.18	4.65	22.11	22.11	4.79	1400.07	496.69	1406.26	496.80	1167.78	483.10	1174.23	483.16	359.11	139.30	389.25	136.60	0	1	1	2	-1	-1	-14.00	61.66	739.97	39.59	63.45	723.91	-0.09	0.19	-0.98	-0.01	0.21	-0.98	0		
2134248003	SMP	1	1405.68	491.40	1170.04	476.69	21.28	21.28	4.67	21.85	21.85	4.79	1400.12	496.76	1406.28	496.82	1167.86	483.09	1174.20	483.12	357.74	145.86	393.59	133.70	0	1	1	2	-1	-1	-14.01	61.64	739.88	39.60	63.47	724.07	-0.10	0.18	-0.98	-0.01	0.21	-0.98	0		
2134264683	SMP	1	1405.70	491.31	1170.33	477.05	21.07	21.07	4.67	22.13	22.13	4.80	1400.20	496.84	1406.43	496.88	1168.08	483.08	1174.26	483.18	359.30	142.62	388.11	147.40	0	1	1	2	-1	-1	-14.02	61.58	739.35	39.64	63.58	725.39	-0.10	0.18	-0.98	-0.01	0.20	-0.98	0		
2134281321	SMP	1	1405.89	491.52	1170.49	476.84	20.95	20.95	4.67	21.75	21.75	4.79	1400.34	496.92	1406.64	497.09	1168.29	483.06	1174.32	483.16	359.02	145.37	387.27	136.23	0	1	1	2	-1	-1	-14.04	61.44	738.09	39.81	63.90	729.05	-0.10	0.18	-0.98	-0.01	0.21	-0.98	0		
2134298001	SMP	1	1406.25	491.79	1170.95	476.98	21.50	21.50	4.69	22.26	22.26	4.81	1400.60	497.08	1406.91	497.22	1168.45	483.11	1174.54	483.12	358.22	150.58	380.45	140.41	0	1	1	2	-1	-1	-14.08	61.31	736.95	39.82	63.99	730.05	-0.10	0.17	-0.98	-0.03	0.20	-0.98	0		
2134314650	SMP	1	1406.30	492.01	1171.14	477.04	21.70	21.70	4.71	22.22	22.22	4.82	1400.91	497.26	1406.98	497.28	1168.67	483.11	1175.05	483.14	360.28	156.16	385.07	144.29	0	1	1	2	-1	-1	-14.15	61.38	738.07	39.54	63.67	726.46	-0.09	0.17	-0.98	-0.02	0.20	-0.98	0		
2134331321	SMP	1	1406.44	491.75	1171.34	476.84	21.08	21.08	4.70	22.39	22.39	4.84	1401.02	497.23	1407.14	497.30	1168.90	483.03	1175.22	483.14	360.72	152.04	384.77	137.82	0	1	1	2	-1	-1	-14.17	61.36	737.84	39.53	63.75	727.25	-0.09	0.18	-0.98	-0.02	0.21	-0.98	0		
2134347972	SMP	1	1406.39	491.75	1171.12	476.53	21.37	21.37	4.71	22.04	22.04	4.84	1401.06	497.16	1407.16	497.19	1168.95	482.90	1175.18	483.05	362.17	154.27	391.34	129.72	0	1	1	2	-1	-1	-14.18	61.40	738.07	39.62	63.93	728.96	-0.09	0.18	-0.98	-0.01	0.22	-0.98	0		
2134364650	SMP	1	1406.52	491.59	1170.84	476.45	21.76	21.76	4.73	22.36	22.36	4.85	1401.10	497.08	1407.16	497.17	1168.92	482.78	1175.08	482.90	362.15	151.46	399.80	127.42	0	1	1	2	-1	-1	-14.20	61.46	738.64	39.74	64.12	730.76	-0.10	0.18	-0.98	0.00	0.22	-0.98	0		
2134381300	SMP	1	1406.42	491.39	1170.83	476.79	21.52	21.52	4.74	22.25	22.25	4.86	1401.07	497.01	1407.10	497.04	1168.79	482.75	1175.00	482.86	362.36	149.01	398.34	140.70	0	1	1	2	-1	-1	-14.20	61.54	739.28	39.76	64.12	730.72	-0.09	0.19	-0.98	0.00	0.20	-0.98	0		
2134397975	SMP	1	1406.46	491.67	1171.01	476.53	21.89	21.89	4.77	22.44	22.44	4.88	1400.98	497.01	1407.07	497.01	1168.77	482.70	1174.94	482.80	361.95	155.76	392.81	131.32	0	1	1	2	-1	-1	-14.19	61.54	739.24	39.83	64.23	731.78	-0.10	0.17	-0.98	-0.01	0.21	-0.98	0		
2134414621	SMP	1	1406.41	491.38	1171.05	476.77	21.76	21.76	4.78	22.46	22.46	4.89	1400.99	496.98	1407.05	497.05	1168.64	482.88	1174.94	482.90	362.10	149.29	387.73	135.64	0	1	1	2	-1	-1	-14.19	61.58	739.72	39.78	64.10	730.74	-0.10	0.19	-0.98	-0.02	0.20	-0.98	0		
2134431296	SMP	1	1406.46	491.78	1171.03	476.93	21.95	21.95	4.80	22.87	22.87	4.92	1400.99	497.09	1407.06	497.16	1168.60	483.05	1174.96	483.08	362.26	155.20	385.90	136.23	0	1	1	2	-1	-1	-14.20	61.58	740.06	39.74	63.99	729.89	-0.10	0.17	-0.98	-0.02	0.20	-0.98	0		
2134447968	SMP	1	1406.28	492.02	1171.01	477.30	22.12	22.12	4.82	23.05	23.05	4.94	1401.00	497.36	1407.08	497.34	1168.59	483.18	1175.03	483.24	364.76	156.99	385.44	142.67	0	1	1	2	-1	-1	-14.21	61.54	740.29	39.67	63.85	728.76	-0.09	0.17	-0.98	-0.01	0.19	-0.98	0		
2134464617	SMP	1	1406.24	492.18	1171.03	477.07	22.07	22.07	4.84	22.64	22.64	4.95	1400.94	497.39	1407.06	497.48	1168.57	483.19	1174.90	483.29	366.47	159.91	382.81	135.98	0	1	1	2	-1	-1	-14.20	61.53	740.30	39.73	63.92	729.59	-0.09	0.17	-0.98	-0.02	0.20	-0.98	0		
2134481264	SMP	1	1406.25	491.96	1170.93	477.33	22.11	22.11	4.86	22.86	22.86	4.96	1400.94	497.34	1407.04	497.41	1168.53	483.18	1174.76	483.28	368.05	155.58	382.89	143.92	0	1	1	2	-1	-1	-14.20	61.56	740.55	39.82	64.03	730.78	-0.09	0.18	-0.98	-0.02	0.19	-0.98	0		
2134497951	SMP	1	1406.34	491.76	1170.57	477.10	22.02	22.02	4.86	22.85	22.85	4.98	1400.75	497.04	1406.94	497.19	1168.41	483.11	1174.50	483.13	364.92	155.51	387.80	139.06	0	1	1	2	-1	-1	-14.16	61.58	740.00	39.98	64.23	732.83	-0.10	0.17	-0.98	-0.01	0.20	-0.98	0		
2134514581	SMP	1	1406.11	491.53	1170.61	476.61	22.16	22.16	4.87	23.01	23.01	5.00	1400.57	496.86	1406.89	497.02	1168.33	482.97	1174.37	482.98	366.14	155.56	385.36	123.28	0	1	1	2	-1	-1	-14.10	61.49	738.44	40.10	64.42	734.58	-0.10	0.18	-0.98	-0.02	0.22	-0.98	0		
2134531265	SMP	1	1405.98	491.37	1170.57	476.99	22.08	22.08	4.88	23.19	23.19	5.02	1400.46	496.85	1406.70	496.95	1168.21	483.01	1174.32	483.14	365.27	152.17	381.80	135.44	0	1	1	2	-1	-1	-14.07	61.50	738.43	40.12	64.39	734.54	-0.10	0.18	-0.98	-0.02	0.20	-0.98	0		
2134547901	SMP	1	1405.01	492.63	1169.79	478.38	22.23	22.23	4.89	23.10	23.10	5.04	1399.89	497.34	1406.05	497.43	1167.86	483.66	1174.21	483.64	374.42	202.66	393.93	203.83	0	1	1	2	-1	-1	-13.93	61.42	738.85	40.00	64.00	731.54	-0.08	0.15	-0.99	0.01	0.16	-0.99	0		
2134564601	SMP	1	1404.40	493.81	1169.27	479.67	22.60	22.60	4.91	23.35	23.35	5.05	1399.45	498.02	1405.69	497.91	1167.47	484.31	1173.93	484.42	392.57	274.91	404.62	266.89	0	1	1	2	-1	-1	-13.82	61.22	738.09	39.96	63.63	729.28	-0.07	0.12	-0.99	0.01	0.13	-0.99	0		
2134581260	SMP	1	1404.80	493.93	1169.44	479.55	22.64	22.64	4.93	23.07	23.07	5.06	1399.51	498.06	1405.86	498.10	1167.45	484.52	1173.70	484.55	379.56	276.82	392.15	239.48	0	1	1	2	-1	-1	-13.82	61.03	736.16	40.11	63.78	731.46	-0.08	0.12	-0.99	0.00	0.15	-0.99	0		
2134597912	SMP	1	1404.66	493.77	1169.35	479.75	22.55	22.55	4.94	23.12	23.12	5.07	1399.49	498.12	1405.87	498.18	1167.41	484.76	1173.55	484.74	390.16	265.37	394.16	236.31	0	1	1	2	-1	-1	-13.78	60.87	734.42	40.23	63.89	733.21	-0.08	0.13	-0.99	0.00	0.15	-0.99	0		
2134614544	SMP	1	1404.65	493.93	1169.17	480.45	22.62	22.62	4.95	23.60	23.60	5.09	1399.46	498.16	1405.81	498.20	1167.27	484.91	1173.51	485.09	390.78	271.22	398.12	267.79	0	1	1	2	-1	-1	-13.75	60.79	733.46	40.19	63.75	732.26	-0.08	0.12	-0.99	0.00	0.13	-0.99	0		
2134631230	SMP	1	1404.46	493.50	1168.99	480.08	22.05	22.05	4.93	23.36	23.36	5.10	1399.39	498.07	1405.70	498.12	1167.08	484.92	1173.39	485.13	398.13	250.75	403.22	243.69	0	1	1	2	-1	-1	-13.72	60.75	732.87	40.17	63.64	731.12	-0.07	0.14	-0.99	0.01	0.15	-0.99	0		
